Nummer,name_sanitized,long,lat,Name,Kürzel
4002,"Passau, Schulzentrum/AOK",13.43975,48.566885,"Passau, Schulzentrum/AOK",PSZE
4093,"Passau, St. Anton",13.443354,48.5692195,"Passau, St. Anton",4093
4017,"Passau, Stadttheater",13.4643401,48.5735824,"Passau, Stadttheater",4017
4081,"Passau, Sturmbergweg",13.454113,48.579011,"Passau, Sturmbergweg",4081
4004,"Passau, Traminer Straße",13.4169275,48.5557815,"Passau, Traminer Straße",4004
11291,"Passau, Universität",13.4537725,48.5688455,"Passau, Universität",11291
11137,"Passau, Vornholz",13.414347,48.5610585,"Passau, Vornholz",11137
11140,"Passau, Weinleitenweg",13.436558,48.5617325,"Passau, Weinleitenweg",11140
5307,"Passau, Witikostraße",13.4817465,48.584447,"Passau, Witikostraße",5307
4009,"Passau, Woolworth",13.4545965,48.574287,"Passau, Woolworth",PPWO
11290,"Passau, Wörthstraße",13.449639,48.5670805,"Passau, Wörthstraße",11290
4001,"Passau, ZOB",13.455872,48.5725205,"Passau, ZOB",PKEP
4488,Patriching,13.4206095,48.607231,Patriching,4488
9835,"Patriching, Zahnradfabrik",13.420743,48.6041,"Patriching, Zahnradfabrik",PPZF
4083,Pramöd,13.437669,48.593968,Pramöd,4083
4485,"Ries, Rennweg",13.4518055,48.5871245,"Ries, Rennweg",4485
4486,"Ries, Wasserturm",13.4413975,48.5918095,"Ries, Wasserturm",4486
8182,"Aichet, Ort",13.5272475,48.592533,"Aichet, Ort",8182
8181,"Aichet, Steinbruch",13.5322765,48.5934705,"Aichet, Steinbruch",8181
5480,Buchsee,13.54464,48.589602,Buchsee,5480
5479,"Buchsee, Abzw",13.5443635,48.592077,"Buchsee, Abzw",5479
5484,Fattendorf,13.5694285,48.5964115,Fattendorf,5484
8094,"Kellberg, Bergfeld",13.5423665,48.59343,"Kellberg, Bergfeld",8094
5482,"Kellberg, Kellberger Weinstube",13.5534275,48.592836,"Kellberg, Kellberger Weinstube",PKKW
11116,"Kellberg, Kirche",13.550113499999998,48.5939155,"Kellberg, Kirche",11116
5483,"Kellberg, Klinik Prof. Schedel",13.5645595,48.594205,"Kellberg, Klinik Prof. Schedel",PKKS
5481,"Kellberg, Maxhöhe",13.5507785,48.591195,"Kellberg, Maxhöhe",5481
11117,"Kellberg, Oberes Bergfeld",13.5436015,48.594313,"Kellberg, Oberes Bergfeld",11117
8093,"Kellberg, Ort",13.5510835,48.593697,"Kellberg, Ort",PKOT
11115,"Kellberg, Raiffeisenbank",13.550916,48.5918835,"Kellberg, Raiffeisenbank",11115
5478,"Kellberg, Sonnenhang",13.538756500000002,48.5931985,"Kellberg, Sonnenhang",5478
8354,Obersatzbach,13.5313635,48.598308,Obersatzbach,8354
8767,"Thyrnau, Firmianstraße",13.5448125,48.6159665,"Thyrnau, Firmianstraße",8767
16327,"Thyrnau, Kornfeldweg 12",13.5380982,48.6183655,"Thyrnau, Kornfeldweg 12",PTHK
16518,"Thyrnau, Lorettoweg 10",13.5415984,48.6157665,"Thyrnau, Lorettoweg 10",16518
8766,"Thyrnau, Mitte",13.5377625,48.6153915,"Thyrnau, Mitte",PTHM
16269,"Thyrnau, Sonnenstr. 24",13.5400896,48.6124504,"Thyrnau, Sonnenstr. 24",PTSO
9753,"Thyrnau, Sonnenstraße",13.5375215,48.6123045,"Thyrnau, Sonnenstraße",9753
1790,"Thyrnau, Zahnradfabrik",13.542759,48.616049,"Thyrnau, Zahnradfabrik",1790
8764,Wingersdorf,13.553365,48.5855425,Wingersdorf,PWID
8765,Zwecking,13.534513,48.602844,Zwecking,8765
16268,"Zwecking, Lärchenstr. 12",13.5323098,48.6034228,"Zwecking, Lärchenstr. 12",16268
16314,"Zwecking, Lärchenstr. 13",13.5323098,48.6034228,"Zwecking, Lärchenstr. 13",PZWL
5494,Hundsruck,13.6016005,48.5949705,Hundsruck,PHRU
8769,"Schaibing, Bahnhof",13.580773,48.5945185,"Schaibing, Bahnhof",8769
5443,"Haar, Kapelle",13.5953065,48.57348,"Haar, Kapelle",5443
5442,"Haar, Waidwiesweg",13.6033895,48.5743665,"Haar, Waidwiesweg",5442
5441,Nottau bei Obernzell,13.617278,48.575135,Nottau bei Obernzell,5441
5440,Rackling,13.6313335,48.5832925,Rackling,PARA
5439,Rothenkreuz,13.63378,48.589637,Rothenkreuz,5439
8770,"Rothenkreuz, Abzw",13.637197,48.5879375,"Rothenkreuz, Abzw",8770
5493,Schergendorf bei Kellberg,13.616516,48.5920525,Schergendorf bei Kellberg,PSCD
5399,Ficht-Oberötzdorf Abzw,13.711591,48.577594,Ficht-Oberötzdorf Abzw,5399
5669,Gotting bei Untergriesbach,13.687684,48.5922725,Gotting bei Untergriesbach,5669
11172,"Habersdorf, Abzw.",13.675973,48.5891025,"Habersdorf, Abzw.",11172
16029,Oberötzdorf bei Untergriesbach,13.7057042,48.5838242,Oberötzdorf b. Untergriesbach,16029
5400,Pölzöd,13.729698,48.5752195,Pölzöd,5400
16027,Scherleinsöd bei Untergriesbach,13.6739414,48.5609704,Scherleinsöd b. Untergriesbach,16027
5446,Steinbruck,13.6517485,48.589047,Steinbruck,5446
5445,Taubing,13.661257,48.5834105,Taubing,5445
12439,Untergriesbach,11.152798,48.4578037,Untergriesbach,12439
5434,"Untergriesbach, Fa. Heigl",13.6697725,48.576805,"Untergriesbach, Fa. Heigl",PUPO
5427,"Untergriesbach, Gymnasium",13.66469,48.57916,"Untergriesbach, Gymnasium",PAUG
5396,"Untergriesbach, Marktplatz",13.6670495,48.573453,"Untergriesbach, Marktplatz",PAUM
5397,"Untergriesbach, Marktstraße",13.67509,48.572931,"Untergriesbach, Marktstraße",PUMM
5398,"Untergriesbach, Stefflhäusl",13.6907115,48.574632,"Untergriesbach, Stefflhäusl",5398
16517,"Untergriesbach, Taubing 15",13.6695442,48.5877347,"Untergriesbach, Taubing 15",16517
4021,"Untergriesbach, Verbandsschule",13.6617405,48.572805,"Untergriesbach, Verbandsschule",PUVS
5395,"Untergriesbach, West",13.6593845,48.5722705,"Untergriesbach, West",5395
5787,Unterötzdorf,13.692609,48.584363,Unterötzdorf,5787
5401,Wildenranna,13.732282,48.577892000000006,Wildenranna,PWLD
5885,"Wildenranna, Sparkasse",13.7368905,48.579836,"Wildenranna, Sparkasse",5885
5435,Würmholz,13.676666,48.5874475,Würmholz,5435
4360,"Freundorf, Kreuzung",13.037844,48.590074,"Freundorf, Kreuzung",PFDK
4361,Heinrichsdorf,13.0305445,48.5906435,Heinrichsdorf,4361
4362,"Pörndorf, Raiba",13.0023065,48.5952965,"Pörndorf, Raiba",4362
4364,Gainstorf,13.028492,48.608013,Gainstorf,PGSF
11848,Hütter,13.057304,48.6234495,Hütter,11848
5350,Kriestorf,13.04511,48.609272,Kriestorf,PKRI
11338,"Aidenbach, Abzw. Haidenburg",13.077873,48.5694905,"Aidenbach, Abzw. Haidenburg",11338
11532,"Aidenbach, Doblbauer Str.",13.097511,48.561063,"Aidenbach, Doblbauer Str.",11532
6556,"Aidenbach, Kirche",13.08937,48.5674745,"Aidenbach, Kirche",PAKI
6547,"Aidenbach, Ludwigstraße",13.093256,48.5643655,"Aidenbach, Ludwigstraße",6547
6462,"Aidenbach, Marktplatz",13.0876425,48.5677875,"Aidenbach, Marktplatz",PEAI
4474,"Aidenbach, Plinganserstr.",13.099113,48.561228,"Aidenbach, Plinganserstr.",4474
11476,"Aidenbach, Unterer Markt",13.085197999999998,48.5681185,"Aidenbach, Unterer Markt",11476
4472,"Hermannshöhe, Abzw",13.0843925,48.5746885,"Hermannshöhe, Abzw",4472
11531,Hollerbach,13.0909705,48.559345,Hollerbach,11531
4473,Karling,13.08444,48.570691,Karling,4473
4249,Atzing bei Ortenburg,13.156619,48.5618815,Atzing bei Ortenburg,4249
4163,Au bei Reisbach,13.1966305,48.529324,Au bei Reisbach,4163
4401,Hofstetten bei Rainding,13.185269000000002,48.5302135,Hofstetten bei Rainding,PHOF
4402,"Parschalling, Abzw",13.170398,48.5329745,"Parschalling, Abzw",4402
4500,"Parschalling, Abzw Oberiglbach",13.168982,48.5395065,"Parschalling, Abzw Oberiglbach",4500
4144,Rainding,13.1756665,48.5308605,Rainding,PRAI
4145,Reisbach,13.203327,48.5290795,Reisbach,PREI
5956,"Reisbach, Abzw",13.206915,48.527811,"Reisbach, Abzw",5956
4403,Sammarei,13.163,48.52989,Sammarei,4403
15050,St. Salvator Kloster,13.195446,48.50589,St. Salvator Kloster,15050
4032,"St. Salvator, Abzw",13.200225,48.5063995,"St. Salvator, Abzw",4032
4400,"St. Salvator, Ortsmitte",13.198623,48.50511,"St. Salvator, Ortsmitte",PSTS
4134,"Unteriglbach, Denkmal",13.1942105,48.555677,"Unteriglbach, Denkmal",PUID
5943,"Unteriglbach, Gh Seewirt",13.2019015,48.554753,"Unteriglbach, Gh Seewirt",PUIG
4278,Haunreut,13.303773,48.554534,Haunreut,PHAU
4291,Jägerwirth,13.29517,48.560834,Jägerwirth,PJAE
4309,"Jägerwirth, Aigner",13.292609,48.561428,"Jägerwirth, Aigner",PJWA
9467,"Jägerwirth, Grundschule",13.295173,48.560836,"Jägerwirth, Grundschule",PJGS
4290,"Jägerwirth, Siedlung",13.2989965,48.557962,"Jägerwirth, Siedlung",PJWS
4294,Kemating bei Voglarn,13.2661945,48.5724955,Kemating bei Voglarn,4294
11051,Peslöd,13.2806995,48.558827,Peslöd,11051
5947,"Steinbach bei Ortenb., Hs.-Nr.23",13.2649645,48.5249275,"Steinbach b.Ortenb., Hs.-Nr.23",5947
4395,"Steinbach bei Ortenburg, Abzw",13.2528625,48.5209745,"Steinbach bei Ortenburg, Abzw",4395
5946,"Steinbach bei Ortenburg, Ort",13.254836,48.5217755,"Steinbach bei Ortenburg, Ort",5946
4293,Voglarn bei Jägerwirth,13.276471999999998,48.5692445,Voglarn bei Jägerwirth,PVGL
5944,"Weghof, Abzw",13.247371,48.520643,"Weghof, Abzw",5944
5945,"Weghof, Ort",13.24743,48.521707,"Weghof, Ort",5945
4166,"Weweck, Abzw Hübing",13.2440885,48.5222675,"Weweck, Abzw Hübing",PWAH
9477,Elexenbach,13.259192,48.5725485,Elexenbach,9477
9476,"Galla, Haus Nr.11",13.252949,48.5757635,"Galla, Haus Nr.11",9476
4262,"Galla, Kreuzung",13.250359,48.5734605,"Galla, Kreuzung",PGAL
4263,"Greil, Abzw",13.261832,48.585539,"Greil, Abzw",4263
9478,Untervoglarn,13.271684,48.5746845,Untervoglarn,9478
4376,"Altenmarkt, Abzw Platte",13.338327,48.555867,"Altenmarkt, Abzw Platte",4376
9465,"Altenmarkt, Platte",13.3407115,48.553031,"Altenmarkt, Platte",9465
4377,"Rehschaln, Abzw Jägerwirth",13.330465,48.5462815,"Rehschaln, Abzw Jägerwirth",4377
4378,"Rehschaln, Gh Zieringer",13.3289545,48.5418075,"Rehschaln, Gh Zieringer",4378
4308,"Rehschaln, Ortsmitte",13.330701,48.5460115,"Rehschaln, Ortsmitte",PROE
9466,"Rehschaln, Steuerer",13.330465,48.5462815,"Rehschaln, Steuerer",9466
4373,"Haarschedl, Anw. Schatzl",13.3843015,48.5680965,"Haarschedl, Anw. Schatzl",PHAS
4374,"Haarschedl, Fürstenz.Str.21",13.375706,48.5655885,"Haarschedl, Fürstenz.Str.21",PHFS
4375,"Haarschedl, Fürstenz.Str.31",13.366599,48.5612555,"Haarschedl, Fürstenz.Str.31",PHSW
4372,"Neustift bei Passau, Kirche",13.3942875,48.5731005,"Neustift bei Passau, Kirche",4372
5383,Kernmühle,13.527349999999998,48.587991,Kernmühle,PKEM
5382,Löwmühle,13.513965,48.591712,Löwmühle,5382
9751,Niedersatzbach,13.5131935,48.59634,Niedersatzbach,9751
5381,"Passau, Lindau",13.5014165,48.5851615,"Passau, Lindau",5381
10831,"Erlau, Feuerwehrhaus",13.5798555,48.563647,"Erlau, Feuerwehrhaus",PEFH
5384,"Erlau, Ortsmitte",13.5794665,48.5632345,"Erlau, Ortsmitte",PAER
12432,Obernzell,13.6388498,48.5542806,Obernzell,12432
5387,"Obernzell, Abzw Bf",13.6328025,48.5556415,"Obernzell, Abzw Bf",5387
5389,"Obernzell, Bachstr.",13.6430933,48.5576181,"Obernzell, Bachstr.",5389
5386,"Obernzell, Fa. Bauer",13.625271,48.5573675,"Obernzell, Fa. Bauer",5386
5390,"Obernzell, Fähre",13.6432705,48.5532265,"Obernzell, Fähre",5390
5388,"Obernzell, Marktplatz",13.63846,48.5543015,"Obernzell, Marktplatz",PAOZ
16026,Hanzing bei Untergriesbach,13.6598827,48.5469619,Hanzing b. Untergriesbach,16026
5433,Lämmersdorf,13.6944955,48.5585135,Lämmersdorf,PULD
16025,Niederndorf bei Untergriesbach,13.6673825,48.5502074,Niederndorf b. Untergriesbach,16025
5473,Oberöd,13.706527,48.5453725,Oberöd,5473
5472,Unteröd,13.704441,48.5520865,Unteröd,PAUN
16024,Willersdorf bei Untergriesbach,13.6782382,48.5508223,Willersdorf b. Untergriesbach,16024
4304,"Haidenburg, Ortsanfang",13.021873,48.5686175,"Haidenburg, Ortsanfang",PHAO
4358,Schwarzholz,13.053719,48.589262,Schwarzholz,4358
11177,"Uttigkofen, Abzw. Galgenberg",13.0355105,48.584249,"Uttigkofen, Abzw. Galgenberg",11177
4359,"Uttigkofen, Kirche",13.0312105,48.5812855,"Uttigkofen, Kirche",PUTK
5785,"Uttigkofen, Pfarrhofweg",13.028661,48.5783745,"Uttigkofen, Pfarrhofweg",5785
4357,Weng bei Aldersbach,13.053146,48.596268,Weng bei Aldersbach,4357
4254,Aicha bei Beutelsbach,13.131875999999998,48.5396845,Aicha bei Beutelsbach,4254
4159,Oberham bei Beutelsbach,13.1452695,48.5450695,Oberham bei Beutelsbach,4159
4157,"Rappmannsberg, Abzw",13.135725,48.542139,"Rappmannsberg, Abzw",4157
4156,"Tillbach, Abzw Aicha",13.1171405,48.5375965,"Tillbach, Abzw Aicha",4156
4155,"Tillbach, Hs.-Nr.36",13.1148515,48.5444655,"Tillbach, Hs.-Nr.36",4155
5951,"Tillbach, Hs.-Nr.72",13.116737,48.5373175,"Tillbach, Hs.-Nr.72",5951
5952,"Unterthambach, Abzw Oberthamb.",13.115256,48.528268,"Unterthambach, Abzw Oberthamb.",5952
4158,"Weihersberg, Abzw.",13.1402875,48.5433095,"Weihersberg, Abzw.",4158
903,Bergham bei Aidenbach,13.135408,48.559379,Bergham bei Aidenbach,903
4475,"Beutelsbach, Bäckerei Klinger",13.1133905,48.5514075,"Beutelsbach, Bäckerei Klinger",PVBB
5784,"Beutelsbach, Schule",13.1142745,48.552111,"Beutelsbach, Schule",PBUS
4154,"Langenbruck bei Aidenbach, Abzw",13.1215015,48.5617765,"Langenbruck b. Aidenbach, Abzw",PLBA
4230,Langenbruck bei Aidenbach,13.125554,48.561861500000006,Langenbruck bei Aidenbach,PLAN
4160,Ledering,13.151421,48.547518,Ledering,4160
4397,Wurmaign,13.171014,48.550576,Wurmaign,4397
5907,Bergham bei Haarbach,13.17182,48.509428,Bergham bei Haarbach,PBGH
4141,Haarbach bei Griesbach,13.1470925,48.502073,Haarbach bei Griesbach,PHBG
5910,"Haarbach, Abzw Rainding",13.145745,48.5033295,"Haarbach, Abzw Rainding",PHBA
3996,"Haarbach, Volksschule",13.14933,48.501139,"Haarbach, Volksschule",PHAV
4196,Kettenham,13.1751165,48.559366,Kettenham,4196
4281,Moos bei Sammerei,13.1603425,48.542385,Moos bei Sammerei,4281
4142,Niederham bei Haarbach,13.152957,48.511737,Niederham bei Haarbach,PPNH
1559,Nussertsham,13.151493,48.497999,Nussertsham,1559
5909,Oberbergham,13.179018,48.507255,Oberbergham,POBB
4195,"Oberiglbach, Käser",13.1705745,48.569081,"Oberiglbach, Käser",POIK
4143,Sachsenham,13.1546575,48.5225735,Sachsenham,4143
1570,"Unterthalham, Abzw",13.154983,48.526865,"Unterthalham, Abzw",1570
4404,Wies bei Sammarei,13.1577515,48.5292745,Wies bei Sammarei,4404
5905,"Wies bei Sammarei, Anw. Haider",13.159623,48.52804,"Wies bei Sammarei, Anw. Haider",5905
15053,Eckartsöd,13.221189,48.507889,Eckartsöd,15053
15922,Hübing,13.238216,48.515172,Hübing,15922
4040,Rehwinkl,13.223522,48.501145,Rehwinkl,4040
15049,Schrazenberg,13.2075,48.50596,Schrazenberg,15049
5955,Thiersbach,13.23358,48.505247,Thiersbach,PTHI
9385,"Aspertsham bei Fü.,Abzw Kemating",13.3344045,48.514948,"Aspertsham b.Fü.,Abzw Kemating",9385
9018,Aspertsham bei Fürstenzell,13.3353565,48.5151225,Aspertsham bei Fürstenzell,PAPH
4035,"Aspertsham, Abzw Fürstenzell",13.3353545,48.5151225,"Aspertsham, Abzw Fürstenzell",4035
4384,Bad Pilzweg,13.302751,48.5143105,Bad Pilzweg,4384
4370,Breitengern,13.346964,48.530268,Breitengern,4370
12420,Fürstenzell,13.329229,48.522294,Fürstenzell,12420
5318,"Fürstenzell, Bergstr.",13.315923,48.52788150000001,"Fürstenzell, Bergstr.",5318
5949,"Fürstenzell, Heimvolksschule",13.322545,48.522627,"Fürstenzell, Heimvolksschule",PFÜH
4382,"Fürstenzell, Marktplatz",13.3180775,48.5225805,"Fürstenzell, Marktplatz",PFZM
5058,"Fürstenzell, Pfandlweg",13.3116955,48.5198315,"Fürstenzell, Pfandlweg",PFPW
4383,"Fürstenzell, Zellauerweg",13.311423,48.523402,"Fürstenzell, Zellauerweg",4383
4379,Ginglsöd,13.325456,48.5301245,Ginglsöd,PGIN
4394,Göbertsham,13.274648,48.5305935,Göbertsham,4394
5948,"Göbertsham, Abzw",13.275263,48.529101,"Göbertsham, Abzw",5948
9435,"Hafering, Hs.-Nr.41",13.320356,48.505995,"Hafering, Hs.-Nr.41",9435
4393,Hissenau,13.291955,48.5324695,Hissenau,4393
4371,Irsham,13.3355265,48.527039,Irsham,PIRS
4369,Kleingern,13.361645,48.5349615,Kleingern,PKLG
4446,"Kleingern, Abzw Hochstraße",13.36119,48.539252,"Kleingern, Abzw Hochstraße",4446
4329,"Kleingern, Kreuzung",13.3616385,48.5349585,"Kleingern, Kreuzung",PKLK
5958,"Kleinloipertsham, Abzw",13.2983615,48.514388,"Kleinloipertsham, Abzw",PKLH
4105,"Kurzeichet, Abzw",13.361519,48.532898,"Kurzeichet, Abzw",4105
4099,"Kurzeichet, Hasengasse",13.3596575,48.526531,"Kurzeichet, Hasengasse",4099
4385,"Loipertsham, Abzw",13.2922075,48.511155,"Loipertsham, Abzw",4385
9436,Oderer,13.344452,48.508748,Oderer,9436
4034,"Niederreisching, Abzw Aubach",13.3625205,48.51291,"Niederreisching, Abzw Aubach",4034
9387,"Hörbertsham, Abzw",13.360433,48.5014755,"Hörbertsham, Abzw",9387
4090,"Neukirchen a. Inn, Bf",13.3706085,48.5175615,"Neukirchen a. Inn, Bf",4090
9413,"Neukirchen a. Inn, Friedhof",13.368931,48.5173535,"Neukirchen a. Inn, Friedhof",9413
4088,"Neukirchen a. Inn, Jochamstr.",13.3780955,48.5244925,"Neukirchen a. Inn, Jochamstr.",4088
4089,"Neukirchen a. Inn, Raiba",13.3734645,48.520439,"Neukirchen a. Inn, Raiba",PNRA
4311,"Neukirchen a. Inn, Sportplatz",13.3792905,48.525268,"Neukirchen a. Inn, Sportplatz",4311
4368,"Pfenningbach, Abzw",13.3810905,48.533529,"Pfenningbach, Abzw",4368
4031,"Pfenningbach, Hauptstraße",13.3844135,48.530634500000005,"Pfenningbach, Hauptstraße",PPFH
9386,Spitzöd,13.356463,48.4978905,Spitzöd,9386
4210,Schönplatzl,13.414064,48.532453,Schönplatzl,4210
4211,Langbruck bei Passau,13.4172385,48.523315,Langbruck bei Passau,4211
5392,Grünau,13.6685395,48.535531500000005,Grünau,5392
5391,Kohlbachmühle,13.662368,48.538801500000005,Kohlbachmühle,5391
5475,Gottsdorf,13.730574,48.532684,Gottsdorf,PAGD
5477,"Gottsdorf, Bad",13.7260365,48.534158000000005,"Gottsdorf, Bad",5477
5474,Ramesberg,13.7173005,48.5344125,Ramesberg,5474
956,"Amsham bei Griesbach, Abzw Haag",13.1671485,48.4554235,"Amsham b.Griesbach, Abzw Haag",PAHA
5920,Amsham bei Griesbach,13.1619125,48.4534845,Amsham bei Griesbach,PAMS
5915,Edt bei Haarbach,13.10042,48.4935555,Edt bei Haarbach,5915
5911,"Grongörgen, Abzw",13.135116,48.498714500000006,"Grongörgen, Abzw",5911
6540,Hillöd,13.092541,48.512911,Hillöd,6540
6309,Kemauthen,13.1091315,48.501198,Kemauthen,PKMA
2408,"Kemauthen, Hs.-Nr.3",13.1120485,48.5017275,"Kemauthen, Hs.-Nr.3",2408
5913,Kroißen,13.1248185,48.506621,Kroißen,5913
5954,"Kroißen, Abzw Haarbach",13.126428,48.50731,"Kroißen, Abzw Haarbach",5954
6541,Oberhörbach,13.10173,48.514789,Oberhörbach,6541
5912,"Oberndorf bei Griesbach, Abzw",13.127636,48.501504,"Oberndorf bei Griesbach, Abzw",5912
8047,Unterhörbach,13.116164,48.517571,Unterhörbach,8047
5953,"Unterhörbach, Abzw Oberhörbach",13.1202795,48.5177285,"Unterhörbach, Abzw Oberhörbach",5953
5914,Wolfakirchen,13.103599,48.499941,Wolfakirchen,5914
5933,Aicha i. Tal,13.159873,48.430075,Aicha i. Tal,5933
5906,"Anleng, Abzw",13.159467,48.5102,"Anleng, Abzw",5906
4406,Hötzenham,13.1517135,48.488251000000005,Hötzenham,4406
5930,"Hötzenham, Abzw",13.156574,48.485076,"Hötzenham, Abzw",5930
11669,Lerchen HsNr 6,13.1166335,48.4777585,Lerchen HsNr 6,PPLR
5931,"Parzham, Br.Konrad",13.162097,48.4411845,"Parzham, Br.Konrad",5931
5932,"Parzham, Ort",13.1595895,48.4359145,"Parzham, Ort",5932
4405,Riedertsham,13.146984,48.4925825,Riedertsham,4405
5919,"Riedertsham, Abzw",13.147637,48.490012,"Riedertsham, Abzw",5919
5917,Schmelzenholzham,13.130662,48.48710749999999,Schmelzenholzham,5917
5929,Schnellertsham,13.154797,48.476309,Schnellertsham,5929
4140,Unteruttlau,13.161627500000002,48.48484,Unteruttlau,PUUT
5918,"Winkl bei Haarbach, Abzw",13.1374485,48.4857575,"Winkl bei Haarbach, Abzw",5918
15048,Zehentreith,13.222475,48.498234,Zehentreith,15048
4033,"Zehentreith, Abzw",13.203612,48.5009995,"Zehentreith, Abzw",PZEA
4386,"Gründobl, Abzw",13.285599,48.5028865,"Gründobl, Abzw",4386
5959,"Hocheck, Abzw",13.286556,48.506938000000005,"Hocheck, Abzw",5959
4388,"Mitterdorf bei Bad Höhenst.,Abzw",13.2818375,48.4950205,"Mitterdorf b.Bad Höhenst.,Abzw",4388
9433,Mitterdorf bei Bad Höhenstadt,13.28023,48.495656,Mitterdorf bei Bad Höhenstadt,9433
4387,"Winkl bei Schmidham, Abzw",13.2851325,48.4988365,"Winkl bei Schmidham, Abzw",4387
4109,"Bad Höhenstadt, Abzw Bf",13.3206585,48.499077,"Bad Höhenstadt, Abzw Bf",4109
4038,"Bad Höhenstadt, Bf",13.323647,48.4948835,"Bad Höhenstadt, Bf",4038
9434,"Bad Höhenstadt, Kurhaus",13.3140005,48.500155500000005,"Bad Höhenstadt, Kurhaus",9434
4037,"Bad Höhenstadt, Tankstelle",13.3206595,48.499078,"Bad Höhenstadt, Tankstelle",4037
9430,"Grund, Gh Taubenneder",13.299814,48.4752215,"Grund, Gh Taubenneder",9430
9431,"Grund, Ortsanfang",13.2973665,48.479619,"Grund, Ortsanfang",PGDO
9427,Hausmanning,13.305345,48.45749,Hausmanning,9427
4036,Kemating bei Bad Höhenstadt,13.3337665,48.5054305,Kemating bei Bad Höhenstadt,4036
9428,Steinwies,13.301985,48.4640105,Steinwies,PSEW
11665,"Eglsee, Abzw. Neukirchen am Inn",13.3942185,48.4867285,"Eglsee, Abzw. Neukirchen am Inn",11665
4312,Fürstdobl,13.405196,48.5180805,Fürstdobl,4312
11666,Grünet,13.373354,48.5003385,Grünet,11666
4313,Schmelzing,13.4158985,48.5179075,Schmelzing,4313
4212,"Schmelzing, Abzw",13.4254205,48.516076,"Schmelzing, Abzw",4212
11664,Steinhügl bei Neuburg a. Inn,13.402168,48.507589,Steinhügl b. Neuburg a. Inn,11664
4057,"Jochenstein, Kraftwerk",13.709106,48.520263,"Jochenstein, Kraftwerk",4057
5394,"Jochenstein, Ort",13.717205,48.517411,"Jochenstein, Ort",PAIO
5922,Buchet,13.139626,48.46965,Buchet,5922
5923,"Buchet, Abzw Schildorn",13.135036,48.468629,"Buchet, Abzw Schildorn",5923
15047,"Buchet, Hs-Nr.6",13.136592,48.464995,"Buchet, Hs-Nr.6",15047
5925,"Einöden, Hs.-Nr.9",13.130609,48.4640825,"Einöden, Hs.-Nr.9",5925
5924,"Einöden, WH",13.123054,48.469323,"Einöden, WH",5924
5921,St. Wolfgang,13.1458065,48.4613465,St. Wolfgang,5921
5926,Steina bei Weng,13.1356845,48.4523695,Steina bei Weng,5926
957,"Steina bei Weng, Hs.-Nr.27",13.1449055,48.4505865,"Steina bei Weng, Hs.-Nr.27",957
15055,Thal bei Griesbach,13.138538,48.449364,Thal b. Griesbach,15055
5928,"Weng bei Griesbach, Abzw Buchet",13.152722,48.454771,"Weng b. Griesbach, Abzw Buchet",5928
15056,"Weng bei Griesbach, Abzw. Am Kirchberg",13.14872,48.451128,"Weng b. Griesbach, Abzw. Am Kirchberg",15056
15057,"Weng bei Griesbach, Am Kirchberg",13.15241,48.451466,"Weng b. Griesbach, Am Kirchberg",15057
5927,"Weng bei Griesbach, Jugendheim",13.151202,48.448816,"Weng bei Griesbach, Jugendheim",PWJU
15054,Bad Griesbach Einfahrt Sportzentrum,13.187419,48.451925,Bad Griesbach Einfahrt Sportzentrum,15054
9453,"Bad Griesbach, Badhaus",13.201169,48.453773,"Bad Griesbach, Badhaus",PGBH
4228,"Bad Griesbach, Bräugasse",13.202821,48.455292,"Bad Griesbach, Bräugasse",4228
15046,"Bad Griesbach, Fachmarktzentrum",13.189598,48.440267,"Bad Griesbach, Fachmarktzentrum",15046
4409,"Bad Griesbach, Feuerwehrhaus",13.1967965,48.4582115,"Bad Griesbach, Feuerwehrhaus",4409
3995,"Bad Griesbach, Grund- und Mittelschule",13.197875,48.453308,"Bad Griesbach, Grund- und Mittelschule",PBGV
9451,"Bad Griesbach, Karpfhamer-Str.",13.197898,48.4431655,"Bad Griesbach, Karpfhamer-Str.",9451
4410,"Bad Griesbach, Lindenfeld",13.1896125,48.442668,"Bad Griesbach, Lindenfeld",PBGL
7927,"Bad Griesbach, Mini-Mal",13.200015,48.452906,"Bad Griesbach, Mini-Mal",7927
4411,"Bad Griesbach, Passauer Str.",13.1943095,48.454973,"Bad Griesbach, Passauer Str.",4411
7926,"Bad Griesbach, Plinganserstr.",13.199925,48.453681,"Bad Griesbach, Plinganserstr.",7926
4151,"Bad Griesbach, Post",13.193546,48.449126500000006,"Bad Griesbach, Post",PGRP
4198,"Bad Griesbach, Realschule",13.198716,48.45375466666667,"Bad Griesbach, Realschule",PGRR
9450,"Bad Griesbach, Residenz",13.197739,48.4408945,"Bad Griesbach, Residenz",PGRZ
15042,"Bad Griesbach, Rewe",13.199722,48.445622,"Bad Griesbach, Rewe",15042
4150,"Bad Griesbach, Stadtplatz",13.193331,48.4512675,"Bad Griesbach, Stadtplatz",PGST
9452,"Bad Griesbach, Steinkart",13.2007415,48.4493445,"Bad Griesbach, Steinkart",9452
5319,"Bad Griesbach, Therme",13.183746,48.432004,"Bad Griesbach, Therme",PGRT
4170,"Bad Griesbach-Therme, Am Kurwald",13.189213,48.427872,"Bad Griesbach-Therme, Am Kurwald",RPGP
